INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;Validacion IUPAC;verificacion manual;PREFERRED NAME;CASRN;MOLECULAR FORMULA;MONOISOTOPIC MASS;ToxCast Active;ToxCast Total;% ToxCast Active;HIT CALL
3-(Perfluoroheptyl)propanoic acid;Approved Name;DTXSID90382620;3-(Perfluoroheptyl)propanoic acid;0.0;OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C10H5F15O2;442.124;4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-pentadecafluorodecanoic acid;4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-pentadecafluorodecanoic acid;0;NO;3-(Perfluoroheptyl)propanoic acid;812-70-4;C10H5F15O2;442.005002;41.0;472.0;9.0;Active
3-(Perfluoroheptyl)propanoic acid;Approved Name;DTXSID90382620;3-(Perfluoroheptyl)propanoic acid;0.0;OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C10H5F15O2;442.124;4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-pentadecafluorodecanoic acid;4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-pentadecafluorodecanoic acid;0;NO;3-(Perfluoroheptyl)propanoic acid;812-70-4;C10H5F15O2;442.005002;41.0;472.0;9.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3-(Perfluorooctyl)propanol;Approved Name;DTXSID10379991;3-(Perfluorooctyl)propanol;0.0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C11H7F17O;478.149;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecan-1-ol;0;NO;3-(Perfluorooctyl)propanol;1651-41-8;C11H7F17O;478.022544;164.0;469.0;35.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;Approved Name;DTXSID7041461;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;0.0;ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl;C4H4Cl4O2S;257.93;3,3,4,4-tetrachlorothiolane 1,1-dioxide;3,3,4,4-tetrachlorothiolane 1,1-dioxide;0;NO;3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide;3737-41-5;C4H4Cl4O2S;255.868611;290.0;633.0;46.0;Active
3,3',5,5'-Tetrabromobisphenol A;Approved Name;DTXSID1026081;3,3',5,5'-Tetrabromobisphenol A;0.0;CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C1=CC(Br)=C(O)C(Br)=C1;C15H12Br4O2;543.875;2,6-dibromo-4-[2-(3,5-dibromo-4-hydroxyphenyl)propan-2-yl]phenol;2,6-dibromo-4-[2-(3,5-dibromo-4-hydroxyphenyl)propan-2-yl]phenol;0;NO;3,3,5,5-Tetrabromobisphenol A;79-94-7;C15H12Br4O2;539.757082;355.0;1138.0;31.0;Active
3,3',5,5'-Tetrabromobisphenol A;Approved Name;DTXSID1026081;3,3',5,5'-Tetrabromobisphenol A;0.0;CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C1=CC(Br)=C(O)C(Br)=C1;C15H12Br4O2;543.875;2,6-dibromo-4-[2-(3,5-dibromo-4-hydroxyphenyl)propan-2-yl]phenol;2,6-dibromo-4-[2-(3,5-dibromo-4-hydroxyphenyl)propan-2-yl]phenol;0;NO;3,3,5,5-Tetrabromobisphenol A;79-94-7;C15H12Br4O2;539.757082;355.0;1138.0;31.0;Active
3,3',5,5'-Tetrabromobisphenol A;Approved Name;DTXSID1026081;3,3',5,5'-Tetrabromobisphenol A;0.0;CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C1=CC(Br)=C(O)C(Br)=C1;C15H12Br4O2;543.875;2,6-dibromo-4-[2-(3,5-dibromo-4-hydroxyphenyl)propan-2-yl]phenol;2,6-dibromo-4-[2-(3,5-dibromo-4-hydroxyphenyl)propan-2-yl]phenol;0;NO;3,3,5,5-Tetrabromobisphenol A;79-94-7;C15H12Br4O2;539.757082;355.0;1138.0;31.0;Active
3,3',5,5'-Tetrabromobisphenol A;Approved Name;DTXSID1026081;3,3',5,5'-Tetrabromobisphenol A;0.0;CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C1=CC(Br)=C(O)C(Br)=C1;C15H12Br4O2;543.875;2,6-dibromo-4-[2-(3,5-dibromo-4-hydroxyphenyl)propan-2-yl]phenol;2,6-dibromo-4-[2-(3,5-dibromo-4-hydroxyphenyl)propan-2-yl]phenol;0;NO;3,3,5,5-Tetrabromobisphenol A;79-94-7;C15H12Br4O2;539.757082;355.0;1138.0;31.0;Active
